Training Period,Testing Period,Training Error,Testing Error,Training Size,Testing Size
6,10,30,24,13687,13955
6,11,30,30,13687,13954
6,12,30,33,13687,13953
6,7,27,18,13687,13866
6,8,27,23,13687,13866
6,9,27,19,13687,13866
6,10,27,24,13687,13955
6,11,27,32,13687,13954
6,12,27,37,13687,13953
6,7,27,24,13687,13866
6,8,27,22,13687,13866
6,9,27,21,13687,13866
6,10,27,26,13687,13955
6,11,27,33,13687,13954
6,12,27,35,13687,13953
6,7,32,22,13687,13866
6,8,32,21,13687,13866
6,9,32,19,13687,13866
6,10,32,25,13687,13955
6,11,32,28,13687,13954
6,12,32,31,13687,13953
6,7,29,19,13687,13866
6,8,29,23,13687,13866
6,9,29,22,13687,13866
6,10,29,24,13687,13955
6,11,29,31,13687,13954
6,12,29,33,13687,13953
6,7,27,18,13687,13866
6,8,27,22,13687,13866
6,9,27,20,13687,13866
6,10,27,23,13687,13955
6,11,27,29,13687,13954
6,12,27,31,13687,13953
6,7,28,19,13687,13866
6,8,28,21,13687,13866
6,9,28,20,13687,13866
6,10,28,22,13687,13955
6,11,28,29,13687,13954
6,12,28,33,13687,13953
6,7,31,20,13687,13866
6,8,31,25,13687,13866
6,9,31,24,13687,13866
6,10,31,25,13687,13955
6,11,31,32,13687,13954
6,12,31,30,13687,13953
6,7,27,20,13687,13866
6,8,27,21,13687,13866
6,9,27,21,13687,13866
6,10,27,26,13687,13955
6,11,27,34,13687,13954
6,12,27,33,13687,13953
6,7,32,20,13687,13866
6,8,32,22,13687,13866
6,9,32,21,13687,13866
6,10,32,22,13687,13955
6,11,32,30,13687,13954
6,12,32,35,13687,13953
6,7,27,19,13687,13866
6,8,27,21,13687,13866
6,9,27,20,13687,13866
6,10,27,24,13687,13955
6,11,27,31,13687,13954
6,12,27,33,13687,13953
6,7,30,22,13687,13866
6,8,30,23,13687,13866
6,9,30,23,13687,13866
6,10,30,25,13687,13955
6,11,30,31,13687,13954
6,12,30,32,13687,13953
6,7,28,20,13687,13866
6,8,28,22,13687,13866
6,9,28,19,13687,13866
6,10,28,22,13687,13955
6,11,28,31,13687,13954
6,12,28,33,13687,13953
6,7,28,20,13687,13866
6,8,28,24,13687,13866
6,9,28,21,13687,13866
6,10,28,24,13687,13955
6,11,28,29,13687,13954
6,12,28,32,13687,13953
6,7,30,19,13687,13866
6,8,30,24,13687,13866
6,9,30,21,13687,13866
6,10,30,22,13687,13955
6,11,30,28,13687,13954
6,12,30,31,13687,13953
6,7,29,19,13687,13866
6,8,29,23,13687,13866
6,9,29,22,13687,13866
6,10,29,24,13687,13955
6,11,29,30,13687,13954
6,12,29,29,13687,13953
6,7,30,21,13687,13866
6,8,30,23,13687,13866
6,9,30,19,13687,13866
6,10,30,22,13687,13955
6,11,30,30,13687,13954
6,12,30,34,13687,13953
6,7,29,20,13687,13866
6,8,29,23,13687,13866
6,9,29,21,13687,13866
6,10,29,24,13687,13955
6,11,29,34,13687,13954
6,12,29,33,13687,13953
6,7,30,20,13687,13866
6,8,30,21,13687,13866
6,9,30,18,13687,13866
6,10,30,21,13687,13955
6,11,30,30,13687,13954
6,12,30,29,13687,13953
6,7,30,19,13687,13866
6,8,30,21,13687,13866
6,9,30,19,13687,13866
6,10,30,20,13687,13955
6,11,30,30,13687,13954
6,12,30,32,13687,13953
7,8,36,12,13866,13866
7,9,36,14,13866,13866
7,10,36,18,13866,13955
7,11,36,26,13866,13954
7,12,36,26,13866,13953
7,8,37,14,13866,13866
7,9,37,16,13866,13866
7,10,37,20,13866,13955
7,11,37,28,13866,13954
7,12,37,27,13866,13953
7,8,33,12,13866,13866
7,9,33,16,13866,13866
7,10,33,20,13866,13955
7,11,33,27,13866,13954
7,12,33,27,13866,13953
7,8,36,12,13866,13866
7,9,36,14,13866,13866
7,10,36,19,13866,13955
7,11,36,29,13866,13954
7,12,36,29,13866,13953
7,8,35,12,13866,13866
7,9,35,14,13866,13866
7,10,35,17,13866,13955
7,11,35,27,13866,13954
7,12,35,28,13866,13953
7,8,38,11,13866,13866
7,9,38,14,13866,13866
7,10,38,15,13866,13955
7,11,38,26,13866,13954
7,12,38,30,13866,13953
7,8,33,13,13866,13866
7,9,33,13,13866,13866
7,10,33,16,13866,13955
7,11,33,28,13866,13954
7,12,33,29,13866,13953
7,8,36,13,13866,13866
7,9,36,14,13866,13866
7,10,36,19,13866,13955
7,11,36,26,13866,13954
7,12,36,28,13866,13953
7,8,33,13,13866,13866
7,9,33,16,13866,13866
7,10,33,20,13866,13955
7,11,33,30,13866,13954
7,12,33,28,13866,13953
7,8,36,13,13866,13866
7,9,36,13,13866,13866
7,10,36,18,13866,13955
7,11,36,27,13866,13954
7,12,36,29,13866,13953
7,8,35,12,13866,13866
7,9,35,16,13866,13866
7,10,35,20,13866,13955
7,11,35,31,13866,13954
7,12,35,31,13866,13953
7,8,35,13,13866,13866
7,9,35,15,13866,13866
7,10,35,18,13866,13955
7,11,35,28,13866,13954
7,12,35,27,13866,13953
7,8,33,13,13866,13866
7,9,33,17,13866,13866
7,10,33,18,13866,13955
7,11,33,29,13866,13954
7,12,33,30,13866,13953
7,8,38,14,13866,13866
7,9,38,17,13866,13866
7,10,38,19,13866,13955
7,11,38,28,13866,13954
7,12,38,30,13866,13953
7,8,36,13,13866,13866
7,9,36,18,13866,13866
7,10,36,19,13866,13955
7,11,36,30,13866,13954
7,12,36,29,13866,13953
7,8,37,13,13866,13866
7,9,37,15,13866,13866
7,10,37,19,13866,13955
7,11,37,30,13866,13954
7,12,37,30,13866,13953
7,8,35,13,13866,13866
7,9,35,17,13866,13866
7,10,35,16,13866,13955
7,11,35,26,13866,13954
7,12,35,27,13866,13953
7,8,36,10,13866,13866
7,9,36,15,13866,13866
7,10,36,15,13866,13955
7,11,36,25,13866,13954
7,12,36,28,13866,13953
7,8,36,12,13866,13866
7,9,36,12,13866,13866
7,10,36,18,13866,13955
7,11,36,30,13866,13954
7,12,36,32,13866,13953
7,8,37,13,13866,13866
7,9,37,15,13866,13866
7,10,37,16,13866,13955
7,11,37,26,13866,13954
7,12,37,25,13866,13953
7,8,36,13,13866,13866
7,9,36,15,13866,13866
7,10,36,21,13866,13955
7,11,36,29,13866,13954
7,12,36,33,13866,13953
7,8,36,13,13866,13866
7,9,36,15,13866,13866
7,10,36,19,13866,13955
7,11,36,28,13866,13954
7,12,36,30,13866,13953
7,8,37,13,13866,13866
7,9,37,16,13866,13866
7,10,37,20,13866,13955
7,11,37,28,13866,13954
7,12,37,30,13866,13953
7,8,33,12,13866,13866
7,9,33,17,13866,13866
7,10,33,19,13866,13955
7,11,33,28,13866,13954
7,12,33,28,13866,13953
7,8,37,13,13866,13866
7,9,37,18,13866,13866
7,10,37,19,13866,13955
7,11,37,28,13866,13954
7,12,37,29,13866,13953
7,8,37,13,13866,13866
7,9,37,14,13866,13866
7,10,37,16,13866,13955
7,11,37,25,13866,13954
7,12,37,29,13866,13953
7,8,36,11,13866,13866
7,9,36,16,13866,13866
7,10,36,14,13866,13955
7,11,36,27,13866,13954
7,12,36,29,13866,13953
7,8,36,13,13866,13866
7,9,36,16,13866,13866
7,10,36,20,13866,13955
7,11,36,30,13866,13954
7,12,36,28,13866,13953
7,8,34,13,13866,13866
7,9,34,14,13866,13866
7,10,34,18,13866,13955
7,11,34,26,13866,13954
7,12,34,27,13866,13953
7,8,37,12,13866,13866
7,9,37,17,13866,13866
7,10,37,17,13866,13955
7,11,37,28,13866,13954
7,12,37,31,13866,13953
7,8,35,12,13866,13866
7,9,35,17,13866,13866
7,10,35,17,13866,13955
7,11,35,28,13866,13954
7,12,35,29,13866,13953
7,8,32,13,13866,13866
7,9,32,19,13866,13866
7,10,32,17,13866,13955
7,11,32,29,13866,13954
7,12,32,25,13866,13953
7,8,34,14,13866,13866
7,9,34,15,13866,13866
7,10,34,16,13866,13955
7,11,34,28,13866,13954
7,12,34,27,13866,13953
7,8,38,14,13866,13866
7,9,38,16,13866,13866
7,10,38,19,13866,13955
7,11,38,28,13866,13954
7,12,38,30,13866,13953
7,8,34,12,13866,13866
7,9,34,15,13866,13866
7,10,34,18,13866,13955
7,11,34,26,13866,13954
7,12,34,26,13866,13953
7,8,33,13,13866,13866
7,9,33,14,13866,13866
7,10,33,19,13866,13955
7,11,33,28,13866,13954
7,12,33,30,13866,13953
7,8,33,12,13866,13866
7,9,33,15,13866,13866
7,10,33,17,13866,13955
7,11,33,27,13866,13954
7,12,33,28,13866,13953
7,8,36,10,13866,13866
7,9,36,15,13866,13866
7,10,36,17,13866,13955
7,11,36,25,13866,13954
7,12,36,25,13866,13953
7,8,35,14,13866,13866
7,9,35,17,13866,13866
7,10,35,15,13866,13955
7,11,35,26,13866,13954
7,12,35,27,13866,13953
7,8,36,13,13866,13866
7,9,36,15,13866,13866
7,10,36,18,13866,13955
7,11,36,25,13866,13954
7,12,36,27,13866,13953
7,8,35,15,13866,13866
7,9,35,17,13866,13866
7,10,35,22,13866,13955
7,11,35,28,13866,13954
7,12,35,28,13866,13953
7,8,36,16,13866,13866
7,9,36,16,13866,13866
7,10,36,21,13866,13955
7,11,36,28,13866,13954
7,12,36,28,13866,13953
7,8,34,12,13866,13866
7,9,34,18,13866,13866
7,10,34,17,13866,13955
7,11,34,26,13866,13954
7,12,34,28,13866,13953
7,8,36,11,13866,13866
7,9,36,16,13866,13866
7,10,36,18,13866,13955
7,11,36,23,13866,13954
7,12,36,27,13866,13953
7,8,34,11,13866,13866
7,9,34,16,13866,13866
7,10,34,18,13866,13955
7,11,34,26,13866,13954
7,12,34,28,13866,13953
7,8,35,14,13866,13866
7,9,35,17,13866,13866
7,10,35,18,13866,13955
7,11,35,27,13866,13954
7,12,35,25,13866,13953
7,8,34,14,13866,13866
7,9,34,19,13866,13866
7,10,34,20,13866,13955
7,11,34,28,13866,13954
7,12,34,28,13866,13953
7,8,34,12,13866,13866
7,9,34,15,13866,13866
7,10,34,15,13866,13955
7,11,34,23,13866,13954
7,12,34,24,13866,13953
7,8,37,12,13866,13866
7,9,37,17,13866,13866
7,10,37,18,13866,13955
7,11,37,28,13866,13954
7,12,37,28,13866,13953
7,8,37,10,13866,13866
7,9,37,13,13866,13866
7,10,37,18,13866,13955
7,11,37,25,13866,13954
7,12,37,28,13866,13953
7,8,35,13,13866,13866
7,9,35,13,13866,13866
7,10,35,18,13866,13955
7,11,35,28,13866,13954
7,12,35,29,13866,13953
7,8,36,14,13866,13866
7,9,36,15,13866,13866
7,10,36,18,13866,13955
7,11,36,28,13866,13954
7,12,36,32,13866,13953
7,8,35,12,13866,13866
7,9,35,14,13866,13866
7,10,35,18,13866,13955
7,11,35,27,13866,13954
7,12,35,26,13866,13953
7,8,37,12,13866,13866
7,9,37,15,13866,13866
7,10,37,17,13866,13955
7,11,37,28,13866,13954
7,12,37,29,13866,13953
7,8,36,9,13866,13866
7,9,36,14,13866,13866
7,10,36,17,13866,13955
7,11,36,28,13866,13954
7,12,36,31,13866,13953
7,8,36,13,13866,13866
7,9,36,14,13866,13866
7,10,36,19,13866,13955
7,11,36,28,13866,13954
7,12,36,30,13866,13953
7,8,35,12,13866,13866
7,9,35,16,13866,13866
7,10,35,19,13866,13955
7,11,35,26,13866,13954
7,12,35,27,13866,13953
7,8,39,13,13866,13866
7,9,39,15,13866,13866
7,10,39,16,13866,13955
7,11,39,26,13866,13954
7,12,39,29,13866,13953
7,8,35,12,13866,13866
7,9,35,14,13866,13866
7,10,35,17,13866,13955
7,11,35,27,13866,13954
7,12,35,27,13866,13953
7,8,36,13,13866,13866
7,9,36,17,13866,13866
7,10,36,22,13866,13955
7,11,36,28,13866,13954
7,12,36,29,13866,13953
7,8,36,13,13866,13866
7,9,36,18,13866,13866
7,10,36,15,13866,13955
7,11,36,27,13866,13954
7,12,36,30,13866,13953
7,8,32,15,13866,13866
7,9,32,17,13866,13866
7,10,32,20,13866,13955
7,11,32,26,13866,13954
7,12,32,25,13866,13953
7,8,32,11,13866,13866
7,9,32,18,13866,13866
7,10,32,16,13866,13955
7,11,32,25,13866,13954
7,12,32,29,13866,13953
7,8,33,14,13866,13866
7,9,33,15,13866,13866
7,10,33,18,13866,13955
7,11,33,28,13866,13954
7,12,33,29,13866,13953
7,8,34,12,13866,13866
7,9,34,17,13866,13866
7,10,34,19,13866,13955
7,11,34,28,13866,13954
7,12,34,29,13866,13953
7,8,34,12,13866,13866
7,9,34,13,13866,13866
7,10,34,14,13866,13955
7,11,34,25,13866,13954
7,12,34,28,13866,13953
7,8,32,11,13866,13866
7,9,32,13,13866,13866
7,10,32,19,13866,13955
7,11,32,26,13866,13954
7,12,32,27,13866,13953
7,8,36,15,13866,13866
7,9,36,15,13866,13866
7,10,36,17,13866,13955
7,11,36,29,13866,13954
7,12,36,30,13866,13953
7,8,36,13,13866,13866
7,9,36,16,13866,13866
7,10,36,17,13866,13955
7,11,36,31,13866,13954
7,12,36,31,13866,13953
7,8,36,12,13866,13866
7,9,36,14,13866,13866
7,10,36,20,13866,13955
7,11,36,26,13866,13954
7,12,36,27,13866,13953
7,8,36,14,13866,13866
7,9,36,14,13866,13866
7,10,36,19,13866,13955
7,11,36,27,13866,13954
7,12,36,30,13866,13953
7,8,34,13,13866,13866
7,9,34,13,13866,13866
7,10,34,17,13866,13955
7,11,34,26,13866,13954
7,12,34,27,13866,13953
7,8,31,15,13866,13866
7,9,31,16,13866,13866
7,10,31,21,13866,13955
7,11,31,27,13866,13954
7,12,31,28,13866,13953
7,8,32,14,13866,13866
7,9,32,17,13866,13866
7,10,32,19,13866,13955
7,11,32,28,13866,13954
7,12,32,30,13866,13953
7,8,38,12,13866,13866
7,9,38,15,13866,13866
7,10,38,15,13866,13955
7,11,38,26,13866,13954
7,12,38,25,13866,13953
7,8,34,13,13866,13866
7,9,34,13,13866,13866
7,10,34,15,13866,13955
7,11,34,28,13866,13954
7,12,34,32,13866,13953
7,8,36,14,13866,13866
7,9,36,14,13866,13866
7,10,36,16,13866,13955
7,11,36,26,13866,13954
7,12,36,31,13866,13953
7,8,35,15,13866,13866
7,9,35,16,13866,13866
7,10,35,17,13866,13955
7,11,35,26,13866,13954
7,12,35,29,13866,13953
7,8,36,11,13866,13866
7,9,36,16,13866,13866
7,10,36,18,13866,13955
7,11,36,25,13866,13954
7,12,36,28,13866,13953
7,8,35,13,13866,13866
7,9,35,20,13866,13866
7,10,35,20,13866,13955
7,11,35,30,13866,13954
7,12,35,32,13866,13953
7,8,35,11,13866,13866
7,9,35,13,13866,13866
7,10,35,17,13866,13955
7,11,35,28,13866,13954
7,12,35,30,13866,13953
7,8,36,10,13866,13866
7,9,36,14,13866,13866
7,10,36,17,13866,13955
7,11,36,27,13866,13954
7,12,36,28,13866,13953
7,8,34,14,13866,13866
7,9,34,15,13866,13866
7,10,34,19,13866,13955
7,11,34,28,13866,13954
7,12,34,29,13866,13953
7,8,38,14,13866,13866
7,9,38,17,13866,13866
7,10,38,21,13866,13955
7,11,38,25,13866,13954
7,12,38,27,13866,13953
7,8,34,12,13866,13866
7,9,34,15,13866,13866
7,10,34,17,13866,13955
7,11,34,28,13866,13954
7,12,34,31,13866,13953
7,8,35,13,13866,13866
7,9,35,14,13866,13866
7,10,35,17,13866,13955
7,11,35,27,13866,13954
7,12,35,28,13866,13953
7,8,38,14,13866,13866
7,9,38,17,13866,13866
7,10,38,19,13866,13955
7,11,38,24,13866,13954
7,12,38,27,13866,13953
7,8,34,11,13866,13866
7,9,34,16,13866,13866
7,10,34,18,13866,13955
7,11,34,27,13866,13954
7,12,34,30,13866,13953
7,8,36,14,13866,13866
7,9,36,17,13866,13866
7,10,36,19,13866,13955
7,11,36,26,13866,13954
7,12,36,28,13866,13953
7,8,36,13,13866,13866
7,9,36,16,13866,13866
7,10,36,18,13866,13955
7,11,36,29,13866,13954
7,12,36,29,13866,13953
7,8,37,11,13866,13866
7,9,37,16,13866,13866
7,10,37,19,13866,13955
7,11,37,28,13866,13954
7,12,37,28,13866,13953
7,8,33,12,13866,13866
7,9,33,17,13866,13866
7,10,33,20,13866,13955
7,11,33,27,13866,13954
7,12,33,28,13866,13953
7,8,34,13,13866,13866
7,9,34,14,13866,13866
7,10,34,17,13866,13955
7,11,34,27,13866,13954
7,12,34,29,13866,13953
7,8,37,13,13866,13866
7,9,37,17,13866,13866
7,10,37,17,13866,13955
7,11,37,27,13866,13954
7,12,37,27,13866,13953
7,8,35,15,13866,13866
7,9,35,16,13866,13866
7,10,35,18,13866,13955
7,11,35,28,13866,13954
7,12,35,27,13866,13953
7,8,35,12,13866,13866
7,9,35,14,13866,13866
7,10,35,18,13866,13955
7,11,35,29,13866,13954
7,12,35,32,13866,13953
7,8,35,14,13866,13866
7,9,35,17,13866,13866
7,10,35,21,13866,13955
7,11,35,27,13866,13954
7,12,35,27,13866,13953
7,8,37,12,13866,13866
7,9,37,14,13866,13866
7,10,37,17,13866,13955
7,11,37,26,13866,13954
7,12,37,28,13866,13953
7,8,36,12,13866,13866
7,9,36,12,13866,13866
7,10,36,20,13866,13955
7,11,36,30,13866,13954
7,12,36,28,13866,13953
7,8,33,13,13866,13866
7,9,33,15,13866,13866
7,10,33,15,13866,13955
7,11,33,23,13866,13954
7,12,33,27,13866,13953
8,9,32,9,13866,13866
8,10,32,13,13866,13955
8,11,32,24,13866,13954
8,12,32,26,13866,13953
8,9,31,9,13866,13866
8,10,31,15,13866,13955
8,11,31,24,13866,13954
8,12,31,24,13866,13953
8,9,29,8,13866,13866
8,10,29,13,13866,13955
8,11,29,20,13866,13954
8,12,29,26,13866,13953
8,9,34,12,13866,13866
8,10,34,17,13866,13955
8,11,34,23,13866,13954
8,12,34,27,13866,13953
8,9,31,12,13866,13866
8,10,31,15,13866,13955
8,11,31,24,13866,13954
8,12,31,28,13866,13953
8,9,31,8,13866,13866
8,10,31,14,13866,13955
8,11,31,22,13866,13954
8,12,31,28,13866,13953
8,9,32,9,13866,13866
8,10,32,12,13866,13955
8,11,32,22,13866,13954
8,12,32,27,13866,13953
8,9,32,11,13866,13866
8,10,32,13,13866,13955
8,11,32,23,13866,13954
8,12,32,23,13866,13953
8,9,32,12,13866,13866
8,10,32,17,13866,13955
8,11,32,26,13866,13954
8,12,32,28,13866,13953
8,9,30,11,13866,13866
8,10,30,17,13866,13955
8,11,30,21,13866,13954
8,12,30,25,13866,13953
8,9,29,9,13866,13866
8,10,29,15,13866,13955
8,11,29,20,13866,13954
8,12,29,26,13866,13953
8,9,31,10,13866,13866
8,10,31,13,13866,13955
8,11,31,20,13866,13954
8,12,31,24,13866,13953
8,9,32,11,13866,13866
8,10,32,14,13866,13955
8,11,32,21,13866,13954
8,12,32,25,13866,13953
8,9,27,13,13866,13866
8,10,27,14,13866,13955
8,11,27,24,13866,13954
8,12,27,24,13866,13953
8,9,30,13,13866,13866
8,10,30,15,13866,13955
8,11,30,25,13866,13954
8,12,30,29,13866,13953
8,9,27,10,13866,13866
8,10,27,18,13866,13955
8,11,27,26,13866,13954
8,12,27,28,13866,13953
8,9,32,11,13866,13866
8,10,32,14,13866,13955
8,11,32,20,13866,13954
8,12,32,20,13866,13953
8,9,30,9,13866,13866
8,10,30,14,13866,13955
8,11,30,24,13866,13954
8,12,30,28,13866,13953
8,9,29,10,13866,13866
8,10,29,16,13866,13955
8,11,29,25,13866,13954
8,12,29,30,13866,13953
8,9,32,12,13866,13866
8,10,32,14,13866,13955
8,11,32,22,13866,13954
8,12,32,25,13866,13953
8,9,31,10,13866,13866
8,10,31,13,13866,13955
8,11,31,22,13866,13954
8,12,31,28,13866,13953
8,9,30,9,13866,13866
8,10,30,18,13866,13955
8,11,30,23,13866,13954
8,12,30,28,13866,13953
8,9,31,8,13866,13866
8,10,31,14,13866,13955
8,11,31,24,13866,13954
8,12,31,28,13866,13953
8,9,31,9,13866,13866
8,10,31,13,13866,13955
8,11,31,22,13866,13954
8,12,31,27,13866,13953
8,9,30,9,13866,13866
8,10,30,14,13866,13955
8,11,30,25,13866,13954
8,12,30,28,13866,13953
8,9,28,12,13866,13866
8,10,28,15,13866,13955
8,11,28,24,13866,13954
8,12,28,28,13866,13953
8,9,33,10,13866,13866
8,10,33,14,13866,13955
8,11,33,22,13866,13954
8,12,33,26,13866,13953
8,9,30,11,13866,13866
8,10,30,16,13866,13955
8,11,30,24,13866,13954
8,12,30,29,13866,13953
8,9,31,10,13866,13866
8,10,31,13,13866,13955
8,11,31,23,13866,13954
8,12,31,27,13866,13953
8,9,32,12,13866,13866
8,10,32,16,13866,13955
8,11,32,23,13866,13954
8,12,32,25,13866,13953
8,9,32,12,13866,13866
8,10,32,15,13866,13955
8,11,32,24,13866,13954
8,12,32,26,13866,13953
8,9,30,13,13866,13866
8,10,30,14,13866,13955
8,11,30,22,13866,13954
8,12,30,26,13866,13953
8,9,33,9,13866,13866
8,10,33,14,13866,13955
8,11,33,21,13866,13954
8,12,33,26,13866,13953
8,9,28,11,13866,13866
8,10,28,15,13866,13955
8,11,28,22,13866,13954
8,12,28,23,13866,13953
8,9,30,10,13866,13866
8,10,30,16,13866,13955
8,11,30,23,13866,13954
8,12,30,24,13866,13953
8,9,35,11,13866,13866
8,10,35,15,13866,13955
8,11,35,20,13866,13954
8,12,35,24,13866,13953
8,9,29,11,13866,13866
8,10,29,14,13866,13955
8,11,29,20,13866,13954
8,12,29,29,13866,13953
8,9,32,10,13866,13866
8,10,32,17,13866,13955
8,11,32,25,13866,13954
8,12,32,28,13866,13953
8,9,32,9,13866,13866
8,10,32,13,13866,13955
8,11,32,24,13866,13954
8,12,32,26,13866,13953
8,9,32,9,13866,13866
8,10,32,13,13866,13955
8,11,32,26,13866,13954
8,12,32,28,13866,13953
8,9,32,7,13866,13866
8,10,32,14,13866,13955
8,11,32,22,13866,13954
8,12,32,26,13866,13953
8,9,33,9,13866,13866
8,10,33,15,13866,13955
8,11,33,25,13866,13954
8,12,33,26,13866,13953
8,9,30,9,13866,13866
8,10,30,14,13866,13955
8,11,30,23,13866,13954
8,12,30,28,13866,13953
8,9,27,7,13866,13866
8,10,27,15,13866,13955
8,11,27,23,13866,13954
8,12,27,26,13866,13953
8,9,31,11,13866,13866
8,10,31,10,13866,13955
8,11,31,21,13866,13954
8,12,31,24,13866,13953
8,9,29,10,13866,13866
8,10,29,15,13866,13955
8,11,29,24,13866,13954
8,12,29,28,13866,13953
8,9,32,10,13866,13866
8,10,32,15,13866,13955
8,11,32,24,13866,13954
8,12,32,25,13866,13953
8,9,34,8,13866,13866
8,10,34,14,13866,13955
8,11,34,23,13866,13954
8,12,34,29,13866,13953
8,9,32,8,13866,13866
8,10,32,16,13866,13955
8,11,32,24,13866,13954
8,12,32,28,13866,13953
8,9,30,12,13866,13866
8,10,30,14,13866,13955
8,11,30,25,13866,13954
8,12,30,25,13866,13953
8,9,29,8,13866,13866
8,10,29,15,13866,13955
8,11,29,22,13866,13954
8,12,29,25,13866,13953
8,9,28,12,13866,13866
8,10,28,16,13866,13955
8,11,28,25,13866,13954
8,12,28,29,13866,13953
8,9,31,10,13866,13866
8,10,31,14,13866,13955
8,11,31,23,13866,13954
8,12,31,27,13866,13953
8,9,29,11,13866,13866
8,10,29,15,13866,13955
8,11,29,25,13866,13954
8,12,29,27,13866,13953
8,9,29,11,13866,13866
8,10,29,18,13866,13955
8,11,29,27,13866,13954
8,12,29,27,13866,13953
8,9,31,9,13866,13866
8,10,31,12,13866,13955
8,11,31,22,13866,13954
8,12,31,28,13866,13953
8,9,31,12,13866,13866
8,10,31,16,13866,13955
8,11,31,23,13866,13954
8,12,31,25,13866,13953
8,9,31,13,13866,13866
8,10,31,13,13866,13955
8,11,31,22,13866,13954
8,12,31,26,13866,13953
8,9,31,13,13866,13866
8,10,31,15,13866,13955
8,11,31,24,13866,13954
8,12,31,28,13866,13953
8,9,32,11,13866,13866
8,10,32,16,13866,13955
8,11,32,24,13866,13954
8,12,32,30,13866,13953
8,9,29,11,13866,13866
8,10,29,17,13866,13955
8,11,29,23,13866,13954
8,12,29,28,13866,13953
8,9,28,8,13866,13866
8,10,28,13,13866,13955
8,11,28,22,13866,13954
8,12,28,24,13866,13953
8,9,30,9,13866,13866
8,10,30,12,13866,13955
8,11,30,22,13866,13954
8,12,30,25,13866,13953
8,9,31,11,13866,13866
8,10,31,15,13866,13955
8,11,31,25,13866,13954
8,12,31,30,13866,13953
8,9,29,10,13866,13866
8,10,29,14,13866,13955
8,11,29,24,13866,13954
8,12,29,28,13866,13953
8,9,29,10,13866,13866
8,10,29,15,13866,13955
8,11,29,22,13866,13954
8,12,29,26,13866,13953
8,9,30,13,13866,13866
8,10,30,16,13866,13955
8,11,30,24,13866,13954
8,12,30,30,13866,13953
8,9,33,10,13866,13866
8,10,33,17,13866,13955
8,11,33,23,13866,13954
8,12,33,28,13866,13953
8,9,28,11,13866,13866
8,10,28,14,13866,13955
8,11,28,26,13866,13954
8,12,28,28,13866,13953
8,9,30,9,13866,13866
8,10,30,15,13866,13955
8,11,30,21,13866,13954
8,12,30,28,13866,13953
8,9,30,14,13866,13866
8,10,30,17,13866,13955
8,11,30,25,13866,13954
8,12,30,28,13866,13953
8,9,28,9,13866,13866
8,10,28,14,13866,13955
8,11,28,22,13866,13954
8,12,28,27,13866,13953
8,9,30,13,13866,13866
8,10,30,13,13866,13955
8,11,30,25,13866,13954
8,12,30,27,13866,13953
8,9,29,10,13866,13866
8,10,29,13,13866,13955
8,11,29,24,13866,13954
8,12,29,27,13866,13953
8,9,32,11,13866,13866
8,10,32,15,13866,13955
8,11,32,23,13866,13954
8,12,32,27,13866,13953
8,9,32,10,13866,13866
8,10,32,18,13866,13955
8,11,32,23,13866,13954
8,12,32,26,13866,13953
8,9,30,10,13866,13866
8,10,30,15,13866,13955
8,11,30,22,13866,13954
8,12,30,24,13866,13953
8,9,31,14,13866,13866
8,10,31,17,13866,13955
8,11,31,26,13866,13954
8,12,31,29,13866,13953
8,9,31,11,13866,13866
8,10,31,16,13866,13955
8,11,31,25,13866,13954
8,12,31,25,13866,13953
8,9,31,12,13866,13866
8,10,31,15,13866,13955
8,11,31,22,13866,13954
8,12,31,26,13866,13953
8,9,28,9,13866,13866
8,10,28,16,13866,13955
8,11,28,24,13866,13954
8,12,28,28,13866,13953
8,9,30,10,13866,13866
8,10,30,13,13866,13955
8,11,30,22,13866,13954
8,12,30,26,13866,13953
8,9,33,9,13866,13866
8,10,33,12,13866,13955
8,11,33,21,13866,13954
8,12,33,24,13866,13953
8,9,32,8,13866,13866
8,10,32,15,13866,13955
8,11,32,24,13866,13954
8,12,32,30,13866,13953
8,9,28,11,13866,13866
8,10,28,13,13866,13955
8,11,28,23,13866,13954
8,12,28,24,13866,13953
8,9,30,9,13866,13866
8,10,30,14,13866,13955
8,11,30,26,13866,13954
8,12,30,27,13866,13953
8,9,33,10,13866,13866
8,10,33,15,13866,13955
8,11,33,25,13866,13954
8,12,33,27,13866,13953
8,9,32,9,13866,13866
8,10,32,14,13866,13955
8,11,32,25,13866,13954
8,12,32,27,13866,13953
8,9,30,10,13866,13866
8,10,30,11,13866,13955
8,11,30,22,13866,13954
8,12,30,26,13866,13953
8,9,31,11,13866,13866
8,10,31,14,13866,13955
8,11,31,22,13866,13954
8,12,31,29,13866,13953
8,9,29,9,13866,13866
8,10,29,13,13866,13955
8,11,29,21,13866,13954
8,12,29,25,13866,13953
8,9,31,9,13866,13866
8,10,31,15,13866,13955
8,11,31,24,13866,13954
8,12,31,26,13866,13953
8,9,33,13,13866,13866
8,10,33,13,13866,13955
8,11,33,25,13866,13954
8,12,33,27,13866,13953
8,9,29,12,13866,13866
8,10,29,15,13866,13955
8,11,29,21,13866,13954
8,12,29,28,13866,13953
8,9,30,11,13866,13866
8,10,30,14,13866,13955
8,11,30,23,13866,13954
8,12,30,27,13866,13953
