Training Period,Testing Period,Training Error,Testing Error,Training Size,Testing Size
16,25,282,254,24525,20018
16,26,282,330,24525,26072
16,27,282,114,24525,21354
16,28,282,128,24525,20809
16,17,273,335,24525,23315
16,18,273,264,24525,43718
16,19,273,641,24525,25471
16,20,273,104,24525,21460
16,21,273,120,24525,18280
16,22,273,233,24525,20893
16,23,273,261,24525,24227
16,24,273,284,24525,24491
16,25,273,249,24525,20018
16,26,273,331,24525,26072
16,27,273,116,24525,21354
16,28,273,130,24525,20809
16,17,269,344,24525,23315
16,18,269,261,24525,43718
16,19,269,640,24525,25471
16,20,269,95,24525,21460
16,21,269,120,24525,18280
16,22,269,236,24525,20893
16,23,269,260,24525,24227
16,24,269,279,24525,24491
16,25,269,255,24525,20018
16,26,269,326,24525,26072
16,27,269,110,24525,21354
16,28,269,130,24525,20809
16,17,278,333,24525,23315
16,18,278,269,24525,43718
16,19,278,647,24525,25471
16,20,278,107,24525,21460
16,21,278,124,24525,18280
16,22,278,238,24525,20893
16,23,278,264,24525,24227
16,24,278,288,24525,24491
16,25,278,260,24525,20018
16,26,278,332,24525,26072
16,27,278,114,24525,21354
16,28,278,135,24525,20809
16,17,275,337,24525,23315
16,18,275,263,24525,43718
16,19,275,647,24525,25471
16,20,275,105,24525,21460
16,21,275,124,24525,18280
16,22,275,237,24525,20893
16,23,275,270,24525,24227
16,24,275,294,24525,24491
16,25,275,259,24525,20018
16,26,275,331,24525,26072
16,27,275,115,24525,21354
16,28,275,133,24525,20809
16,17,281,331,24525,23315
16,18,281,262,24525,43718
16,19,281,637,24525,25471
16,20,281,94,24525,21460
16,21,281,122,24525,18280
16,22,281,228,24525,20893
16,23,281,256,24525,24227
16,24,281,274,24525,24491
16,25,281,255,24525,20018
16,26,281,325,24525,26072
16,27,281,117,24525,21354
16,28,281,131,24525,20809
16,17,275,334,24525,23315
16,18,275,259,24525,43718
16,19,275,642,24525,25471
16,20,275,96,24525,21460
16,21,275,118,24525,18280
16,22,275,231,24525,20893
16,23,275,258,24525,24227
16,24,275,277,24525,24491
16,25,275,255,24525,20018
16,26,275,329,24525,26072
16,27,275,110,24525,21354
16,28,275,125,24525,20809
16,17,269,345,24525,23315
16,18,269,262,24525,43718
16,19,269,652,24525,25471
16,20,269,100,24525,21460
16,21,269,124,24525,18280
16,22,269,235,24525,20893
16,23,269,265,24525,24227
16,24,269,287,24525,24491
16,25,269,255,24525,20018
16,26,269,330,24525,26072
16,27,269,115,24525,21354
16,28,269,131,24525,20809
16,17,285,334,24525,23315
16,18,285,260,24525,43718
16,19,285,642,24525,25471
16,20,285,98,24525,21460
16,21,285,121,24525,18280
16,22,285,237,24525,20893
16,23,285,266,24525,24227
16,24,285,290,24525,24491
16,25,285,251,24525,20018
16,26,285,329,24525,26072
16,27,285,114,24525,21354
16,28,285,133,24525,20809
16,17,274,345,24525,23315
16,18,274,262,24525,43718
16,19,274,647,24525,25471
16,20,274,98,24525,21460
16,21,274,119,24525,18280
16,22,274,235,24525,20893
16,23,274,257,24525,24227
16,24,274,283,24525,24491
16,25,274,261,24525,20018
16,26,274,334,24525,26072
16,27,274,115,24525,21354
16,28,274,130,24525,20809
16,17,276,332,24525,23315
16,18,276,263,24525,43718
16,19,276,642,24525,25471
16,20,276,101,24525,21460
16,21,276,127,24525,18280
16,22,276,234,24525,20893
16,23,276,266,24525,24227
16,24,276,282,24525,24491
16,25,276,251,24525,20018
16,26,276,328,24525,26072
16,27,276,111,24525,21354
16,28,276,127,24525,20809
16,17,268,337,24525,23315
16,18,268,264,24525,43718
16,19,268,642,24525,25471
16,20,268,104,24525,21460
16,21,268,120,24525,18280
16,22,268,233,24525,20893
16,23,268,260,24525,24227
16,24,268,286,24525,24491
16,25,268,255,24525,20018
16,26,268,334,24525,26072
16,27,268,116,24525,21354
16,28,268,130,24525,20809
16,17,277,333,24525,23315
16,18,277,258,24525,43718
16,19,277,641,24525,25471
16,20,277,103,24525,21460
16,21,277,124,24525,18280
16,22,277,236,24525,20893
16,23,277,261,24525,24227
16,24,277,289,24525,24491
16,25,277,256,24525,20018
16,26,277,332,24525,26072
16,27,277,111,24525,21354
16,28,277,135,24525,20809
16,17,277,326,24525,23315
16,18,277,254,24525,43718
16,19,277,642,24525,25471
16,20,277,104,24525,21460
16,21,277,120,24525,18280
16,22,277,235,24525,20893
16,23,277,254,24525,24227
16,24,277,283,24525,24491
16,25,277,255,24525,20018
16,26,277,332,24525,26072
16,27,277,113,24525,21354
16,28,277,133,24525,20809
16,17,274,333,24525,23315
16,18,274,257,24525,43718
16,19,274,643,24525,25471
16,20,274,97,24525,21460
16,21,274,122,24525,18280
16,22,274,228,24525,20893
16,23,274,263,24525,24227
16,24,274,279,24525,24491
16,25,274,258,24525,20018
16,26,274,328,24525,26072
16,27,274,118,24525,21354
16,28,274,132,24525,20809
16,17,271,337,24525,23315
16,18,271,261,24525,43718
16,19,271,639,24525,25471
16,20,271,96,24525,21460
16,21,271,119,24525,18280
16,22,271,232,24525,20893
16,23,271,261,24525,24227
16,24,271,285,24525,24491
16,25,271,252,24525,20018
16,26,271,334,24525,26072
16,27,271,114,24525,21354
16,28,271,129,24525,20809
16,17,273,343,24525,23315
16,18,273,265,24525,43718
16,19,273,641,24525,25471
16,20,273,96,24525,21460
16,21,273,124,24525,18280
16,22,273,238,24525,20893
16,23,273,259,24525,24227
16,24,273,284,24525,24491
16,25,273,254,24525,20018
16,26,273,333,24525,26072
16,27,273,116,24525,21354
16,28,273,127,24525,20809
16,17,277,336,24525,23315
16,18,277,261,24525,43718
16,19,277,645,24525,25471
16,20,277,96,24525,21460
16,21,277,115,24525,18280
16,22,277,233,24525,20893
16,23,277,261,24525,24227
16,24,277,279,24525,24491
16,25,277,258,24525,20018
16,26,277,334,24525,26072
16,27,277,115,24525,21354
16,28,277,130,24525,20809
16,17,279,335,24525,23315
16,18,279,266,24525,43718
16,19,279,639,24525,25471
16,20,279,97,24525,21460
16,21,279,118,24525,18280
16,22,279,228,24525,20893
16,23,279,251,24525,24227
16,24,279,278,24525,24491
16,25,279,254,24525,20018
16,26,279,325,24525,26072
16,27,279,112,24525,21354
16,28,279,130,24525,20809
16,17,273,341,24525,23315
16,18,273,263,24525,43718
16,19,273,644,24525,25471
16,20,273,96,24525,21460
16,21,273,122,24525,18280
16,22,273,233,24525,20893
16,23,273,260,24525,24227
16,24,273,278,24525,24491
16,25,273,255,24525,20018
16,26,273,332,24525,26072
16,27,273,121,24525,21354
16,28,273,132,24525,20809
16,17,280,332,24525,23315
16,18,280,253,24525,43718
16,19,280,647,24525,25471
16,20,280,99,24525,21460
16,21,280,121,24525,18280
16,22,280,229,24525,20893
16,23,280,262,24525,24227
16,24,280,282,24525,24491
16,25,280,245,24525,20018
16,26,280,337,24525,26072
16,27,280,113,24525,21354
16,28,280,132,24525,20809
16,17,279,325,24525,23315
16,18,279,259,24525,43718
16,19,279,644,24525,25471
16,20,279,102,24525,21460
16,21,279,116,24525,18280
16,22,279,235,24525,20893
16,23,279,254,24525,24227
16,24,279,285,24525,24491
16,25,279,252,24525,20018
16,26,279,329,24525,26072
16,27,279,113,24525,21354
16,28,279,131,24525,20809
16,17,274,339,24525,23315
16,18,274,255,24525,43718
16,19,274,647,24525,25471
16,20,274,100,24525,21460
16,21,274,118,24525,18280
16,22,274,232,24525,20893
16,23,274,258,24525,24227
16,24,274,282,24525,24491
16,25,274,253,24525,20018
16,26,274,330,24525,26072
16,27,274,111,24525,21354
16,28,274,130,24525,20809
16,17,274,341,24525,23315
16,18,274,266,24525,43718
16,19,274,640,24525,25471
16,20,274,101,24525,21460
16,21,274,124,24525,18280
16,22,274,233,24525,20893
16,23,274,258,24525,24227
16,24,274,279,24525,24491
16,25,274,255,24525,20018
16,26,274,330,24525,26072
16,27,274,116,24525,21354
16,28,274,133,24525,20809
16,17,274,335,24525,23315
16,18,274,266,24525,43718
16,19,274,636,24525,25471
16,20,274,94,24525,21460
16,21,274,118,24525,18280
16,22,274,230,24525,20893
16,23,274,253,24525,24227
16,24,274,274,24525,24491
16,25,274,254,24525,20018
16,26,274,325,24525,26072
16,27,274,115,24525,21354
16,28,274,129,24525,20809
16,17,274,331,24525,23315
16,18,274,263,24525,43718
16,19,274,637,24525,25471
16,20,274,99,24525,21460
16,21,274,122,24525,18280
16,22,274,238,24525,20893
16,23,274,262,24525,24227
16,24,274,284,24525,24491
16,25,274,258,24525,20018
16,26,274,329,24525,26072
16,27,274,109,24525,21354
16,28,274,129,24525,20809
16,17,284,344,24525,23315
16,18,284,267,24525,43718
16,19,284,643,24525,25471
16,20,284,99,24525,21460
16,21,284,124,24525,18280
16,22,284,233,24525,20893
16,23,284,263,24525,24227
16,24,284,285,24525,24491
16,25,284,254,24525,20018
16,26,284,335,24525,26072
16,27,284,114,24525,21354
16,28,284,130,24525,20809
16,17,276,346,24525,23315
16,18,276,263,24525,43718
16,19,276,643,24525,25471
16,20,276,93,24525,21460
16,21,276,121,24525,18280
16,22,276,226,24525,20893
16,23,276,255,24525,24227
16,24,276,277,24525,24491
16,25,276,255,24525,20018
16,26,276,329,24525,26072
16,27,276,115,24525,21354
16,28,276,135,24525,20809
16,17,280,335,24525,23315
16,18,280,259,24525,43718
16,19,280,642,24525,25471
16,20,280,99,24525,21460
16,21,280,121,24525,18280
16,22,280,238,24525,20893
16,23,280,257,24525,24227
16,24,280,282,24525,24491
16,25,280,256,24525,20018
16,26,280,326,24525,26072
16,27,280,111,24525,21354
16,28,280,132,24525,20809
16,17,278,333,24525,23315
16,18,278,261,24525,43718
16,19,278,642,24525,25471
16,20,278,107,24525,21460
16,21,278,126,24525,18280
16,22,278,236,24525,20893
16,23,278,259,24525,24227
16,24,278,285,24525,24491
16,25,278,251,24525,20018
16,26,278,337,24525,26072
16,27,278,116,24525,21354
16,28,278,136,24525,20809
16,17,277,340,24525,23315
16,18,277,261,24525,43718
16,19,277,644,24525,25471
16,20,277,106,24525,21460
16,21,277,124,24525,18280
16,22,277,237,24525,20893
16,23,277,257,24525,24227
16,24,277,285,24525,24491
16,25,277,259,24525,20018
16,26,277,329,24525,26072
16,27,277,114,24525,21354
16,28,277,130,24525,20809
16,17,282,345,24525,23315
16,18,282,265,24525,43718
16,19,282,650,24525,25471
16,20,282,100,24525,21460
16,21,282,122,24525,18280
16,22,282,236,24525,20893
16,23,282,258,24525,24227
16,24,282,283,24525,24491
16,25,282,258,24525,20018
16,26,282,333,24525,26072
16,27,282,110,24525,21354
16,28,282,130,24525,20809
16,17,275,341,24525,23315
16,18,275,269,24525,43718
16,19,275,643,24525,25471
16,20,275,104,24525,21460
16,21,275,125,24525,18280
16,22,275,232,24525,20893
16,23,275,262,24525,24227
16,24,275,285,24525,24491
16,25,275,256,24525,20018
16,26,275,335,24525,26072
16,27,275,114,24525,21354
16,28,275,133,24525,20809
16,17,276,339,24525,23315
16,18,276,259,24525,43718
16,19,276,642,24525,25471
16,20,276,99,24525,21460
16,21,276,121,24525,18280
16,22,276,227,24525,20893
16,23,276,260,24525,24227
16,24,276,277,24525,24491
16,25,276,255,24525,20018
16,26,276,329,24525,26072
16,27,276,116,24525,21354
16,28,276,134,24525,20809
16,17,272,341,24525,23315
16,18,272,257,24525,43718
16,19,272,646,24525,25471
16,20,272,98,24525,21460
16,21,272,122,24525,18280
16,22,272,234,24525,20893
16,23,272,257,24525,24227
16,24,272,284,24525,24491
16,25,272,253,24525,20018
16,26,272,333,24525,26072
16,27,272,113,24525,21354
16,28,272,127,24525,20809
16,17,278,344,24525,23315
16,18,278,264,24525,43718
16,19,278,641,24525,25471
16,20,278,100,24525,21460
16,21,278,122,24525,18280
16,22,278,239,24525,20893
16,23,278,259,24525,24227
16,24,278,287,24525,24491
16,25,278,256,24525,20018
16,26,278,330,24525,26072
16,27,278,110,24525,21354
16,28,278,128,24525,20809
16,17,273,337,24525,23315
16,18,273,266,24525,43718
16,19,273,640,24525,25471
16,20,273,102,24525,21460
16,21,273,125,24525,18280
16,22,273,234,24525,20893
16,23,273,257,24525,24227
16,24,273,280,24525,24491
16,25,273,253,24525,20018
16,26,273,328,24525,26072
16,27,273,115,24525,21354
16,28,273,132,24525,20809
16,17,269,338,24525,23315
16,18,269,266,24525,43718
16,19,269,641,24525,25471
16,20,269,97,24525,21460
16,21,269,121,24525,18280
16,22,269,227,24525,20893
16,23,269,253,24525,24227
16,24,269,278,24525,24491
16,25,269,252,24525,20018
16,26,269,329,24525,26072
16,27,269,114,24525,21354
16,28,269,133,24525,20809
16,17,272,344,24525,23315
16,18,272,263,24525,43718
16,19,272,647,24525,25471
16,20,272,101,24525,21460
16,21,272,123,24525,18280
16,22,272,235,24525,20893
16,23,272,262,24525,24227
16,24,272,279,24525,24491
16,25,272,254,24525,20018
16,26,272,338,24525,26072
16,27,272,116,24525,21354
16,28,272,135,24525,20809
16,17,277,338,24525,23315
16,18,277,264,24525,43718
16,19,277,644,24525,25471
16,20,277,100,24525,21460
16,21,277,124,24525,18280
16,22,277,239,24525,20893
16,23,277,258,24525,24227
16,24,277,280,24525,24491
16,25,277,259,24525,20018
16,26,277,328,24525,26072
16,27,277,115,24525,21354
16,28,277,135,24525,20809
16,17,270,327,24525,23315
16,18,270,260,24525,43718
16,19,270,642,24525,25471
16,20,270,103,24525,21460
16,21,270,125,24525,18280
16,22,270,228,24525,20893
16,23,270,263,24525,24227
16,24,270,281,24525,24491
16,25,270,255,24525,20018
16,26,270,326,24525,26072
16,27,270,113,24525,21354
16,28,270,129,24525,20809
16,17,276,332,24525,23315
16,18,276,264,24525,43718
16,19,276,636,24525,25471
16,20,276,100,24525,21460
16,21,276,119,24525,18280
16,22,276,232,24525,20893
16,23,276,254,24525,24227
16,24,276,284,24525,24491
16,25,276,253,24525,20018
16,26,276,329,24525,26072
16,27,276,114,24525,21354
16,28,276,134,24525,20809
16,17,279,328,24525,23315
16,18,279,255,24525,43718
16,19,279,645,24525,25471
16,20,279,102,24525,21460
16,21,279,124,24525,18280
16,22,279,232,24525,20893
16,23,279,256,24525,24227
16,24,279,278,24525,24491
16,25,279,253,24525,20018
16,26,279,334,24525,26072
16,27,279,114,24525,21354
16,28,279,136,24525,20809
16,17,277,338,24525,23315
16,18,277,253,24525,43718
16,19,277,641,24525,25471
16,20,277,93,24525,21460
16,21,277,123,24525,18280
16,22,277,230,24525,20893
16,23,277,255,24525,24227
16,24,277,281,24525,24491
16,25,277,256,24525,20018
16,26,277,327,24525,26072
16,27,277,109,24525,21354
16,28,277,129,24525,20809
16,17,273,326,24525,23315
16,18,273,257,24525,43718
16,19,273,645,24525,25471
16,20,273,100,24525,21460
16,21,273,124,24525,18280
16,22,273,238,24525,20893
16,23,273,258,24525,24227
16,24,273,281,24525,24491
16,25,273,250,24525,20018
16,26,273,325,24525,26072
16,27,273,112,24525,21354
16,28,273,130,24525,20809
16,17,271,339,24525,23315
16,18,271,256,24525,43718
16,19,271,642,24525,25471
16,20,271,108,24525,21460
16,21,271,122,24525,18280
16,22,271,231,24525,20893
16,23,271,261,24525,24227
16,24,271,287,24525,24491
16,25,271,256,24525,20018
16,26,271,333,24525,26072
16,27,271,119,24525,21354
16,28,271,128,24525,20809
16,17,274,343,24525,23315
16,18,274,269,24525,43718
16,19,274,642,24525,25471
16,20,274,99,24525,21460
16,21,274,120,24525,18280
16,22,274,235,24525,20893
16,23,274,254,24525,24227
16,24,274,277,24525,24491
16,25,274,251,24525,20018
16,26,274,328,24525,26072
16,27,274,115,24525,21354
16,28,274,137,24525,20809
16,17,270,338,24525,23315
16,18,270,262,24525,43718
16,19,270,634,24525,25471
16,20,270,92,24525,21460
16,21,270,118,24525,18280
16,22,270,236,24525,20893
16,23,270,257,24525,24227
16,24,270,276,24525,24491
16,25,270,255,24525,20018
16,26,270,334,24525,26072
16,27,270,112,24525,21354
16,28,270,130,24525,20809
16,17,276,339,24525,23315
16,18,276,260,24525,43718
16,19,276,643,24525,25471
16,20,276,97,24525,21460
16,21,276,122,24525,18280
16,22,276,231,24525,20893
16,23,276,259,24525,24227
16,24,276,278,24525,24491
16,25,276,255,24525,20018
16,26,276,326,24525,26072
16,27,276,113,24525,21354
16,28,276,129,24525,20809
16,17,274,337,24525,23315
16,18,274,267,24525,43718
16,19,274,643,24525,25471
16,20,274,99,24525,21460
16,21,274,125,24525,18280
16,22,274,237,24525,20893
16,23,274,262,24525,24227
16,24,274,279,24525,24491
16,25,274,254,24525,20018
16,26,274,332,24525,26072
16,27,274,114,24525,21354
16,28,274,134,24525,20809
16,17,274,344,24525,23315
16,18,274,268,24525,43718
16,19,274,639,24525,25471
16,20,274,106,24525,21460
16,21,274,124,24525,18280
16,22,274,237,24525,20893
16,23,274,265,24525,24227
16,24,274,280,24525,24491
16,25,274,253,24525,20018
16,26,274,330,24525,26072
16,27,274,114,24525,21354
16,28,274,134,24525,20809
16,17,282,337,24525,23315
16,18,282,261,24525,43718
16,19,282,646,24525,25471
16,20,282,98,24525,21460
16,21,282,120,24525,18280
16,22,282,236,24525,20893
16,23,282,256,24525,24227
16,24,282,282,24525,24491
16,25,282,256,24525,20018
16,26,282,331,24525,26072
16,27,282,115,24525,21354
16,28,282,128,24525,20809
16,17,273,321,24525,23315
16,18,273,266,24525,43718
16,19,273,641,24525,25471
16,20,273,99,24525,21460
16,21,273,120,24525,18280
16,22,273,232,24525,20893
16,23,273,257,24525,24227
16,24,273,277,24525,24491
16,25,273,256,24525,20018
16,26,273,327,24525,26072
16,27,273,113,24525,21354
16,28,273,134,24525,20809
16,17,273,332,24525,23315
16,18,273,260,24525,43718
16,19,273,644,24525,25471
16,20,273,99,24525,21460
16,21,273,121,24525,18280
16,22,273,234,24525,20893
16,23,273,254,24525,24227
16,24,273,278,24525,24491
16,25,273,250,24525,20018
16,26,273,327,24525,26072
16,27,273,115,24525,21354
16,28,273,133,24525,20809
16,17,273,335,24525,23315
16,18,273,264,24525,43718
16,19,273,639,24525,25471
16,20,273,92,24525,21460
16,21,273,120,24525,18280
16,22,273,224,24525,20893
16,23,273,257,24525,24227
16,24,273,277,24525,24491
16,25,273,254,24525,20018
16,26,273,326,24525,26072
16,27,273,115,24525,21354
16,28,273,132,24525,20809
16,17,274,335,24525,23315
16,18,274,259,24525,43718
16,19,274,646,24525,25471
16,20,274,109,24525,21460
16,21,274,119,24525,18280
16,22,274,236,24525,20893
16,23,274,257,24525,24227
16,24,274,287,24525,24491
16,25,274,254,24525,20018
16,26,274,334,24525,26072
16,27,274,112,24525,21354
16,28,274,129,24525,20809
16,17,275,324,24525,23315
16,18,275,263,24525,43718
16,19,275,639,24525,25471
16,20,275,98,24525,21460
16,21,275,122,24525,18280
16,22,275,235,24525,20893
16,23,275,251,24525,24227
16,24,275,274,24525,24491
16,25,275,253,24525,20018
16,26,275,328,24525,26072
16,27,275,112,24525,21354
16,28,275,134,24525,20809
16,17,278,344,24525,23315
16,18,278,268,24525,43718
16,19,278,643,24525,25471
16,20,278,107,24525,21460
16,21,278,127,24525,18280
16,22,278,236,24525,20893
16,23,278,261,24525,24227
16,24,278,284,24525,24491
16,25,278,255,24525,20018
16,26,278,334,24525,26072
16,27,278,119,24525,21354
16,28,278,136,24525,20809
16,17,268,346,24525,23315
16,18,268,257,24525,43718
16,19,268,639,24525,25471
16,20,268,96,24525,21460
16,21,268,123,24525,18280
16,22,268,236,24525,20893
16,23,268,253,24525,24227
16,24,268,281,24525,24491
16,25,268,257,24525,20018
16,26,268,335,24525,26072
16,27,268,113,24525,21354
16,28,268,128,24525,20809
16,17,273,334,24525,23315
16,18,273,252,24525,43718
16,19,273,650,24525,25471
16,20,273,99,24525,21460
16,21,273,118,24525,18280
16,22,273,234,24525,20893
16,23,273,256,24525,24227
16,24,273,287,24525,24491
16,25,273,254,24525,20018
16,26,273,333,24525,26072
16,27,273,114,24525,21354
16,28,273,132,24525,20809
16,17,277,335,24525,23315
16,18,277,266,24525,43718
16,19,277,642,24525,25471
16,20,277,103,24525,21460
16,21,277,129,24525,18280
16,22,277,237,24525,20893
16,23,277,259,24525,24227
16,24,277,285,24525,24491
16,25,277,255,24525,20018
16,26,277,331,24525,26072
16,27,277,115,24525,21354
16,28,277,136,24525,20809
16,17,277,341,24525,23315
16,18,277,263,24525,43718
16,19,277,646,24525,25471
16,20,277,100,24525,21460
16,21,277,121,24525,18280
16,22,277,230,24525,20893
16,23,277,256,24525,24227
16,24,277,281,24525,24491
16,25,277,254,24525,20018
16,26,277,322,24525,26072
16,27,277,116,24525,21354
16,28,277,134,24525,20809
16,17,278,335,24525,23315
16,18,278,259,24525,43718
16,19,278,644,24525,25471
16,20,278,96,24525,21460
16,21,278,121,24525,18280
16,22,278,235,24525,20893
16,23,278,257,24525,24227
16,24,278,285,24525,24491
16,25,278,256,24525,20018
16,26,278,333,24525,26072
16,27,278,115,24525,21354
16,28,278,128,24525,20809
16,17,274,332,24525,23315
16,18,274,265,24525,43718
16,19,274,644,24525,25471
16,20,274,102,24525,21460
16,21,274,127,24525,18280
16,22,274,232,24525,20893
16,23,274,263,24525,24227
16,24,274,291,24525,24491
16,25,274,260,24525,20018
16,26,274,334,24525,26072
16,27,274,112,24525,21354
16,28,274,125,24525,20809
16,17,279,334,24525,23315
16,18,279,261,24525,43718
16,19,279,644,24525,25471
16,20,279,100,24525,21460
16,21,279,121,24525,18280
16,22,279,232,24525,20893
16,23,279,254,24525,24227
16,24,279,280,24525,24491
16,25,279,257,24525,20018
16,26,279,330,24525,26072
16,27,279,119,24525,21354
16,28,279,131,24525,20809
16,17,276,339,24525,23315
16,18,276,263,24525,43718
16,19,276,644,24525,25471
16,20,276,100,24525,21460
16,21,276,123,24525,18280
16,22,276,238,24525,20893
16,23,276,258,24525,24227
16,24,276,282,24525,24491
16,25,276,254,24525,20018
16,26,276,332,24525,26072
16,27,276,114,24525,21354
16,28,276,128,24525,20809
16,17,276,347,24525,23315
16,18,276,263,24525,43718
16,19,276,640,24525,25471
16,20,276,98,24525,21460
16,21,276,123,24525,18280
16,22,276,227,24525,20893
16,23,276,260,24525,24227
16,24,276,280,24525,24491
16,25,276,253,24525,20018
16,26,276,323,24525,26072
16,27,276,113,24525,21354
16,28,276,131,24525,20809
16,17,279,332,24525,23315
16,18,279,262,24525,43718
16,19,279,646,24525,25471
16,20,279,99,24525,21460
16,21,279,124,24525,18280
16,22,279,234,24525,20893
16,23,279,259,24525,24227
16,24,279,285,24525,24491
16,25,279,261,24525,20018
16,26,279,323,24525,26072
16,27,279,112,24525,21354
16,28,279,129,24525,20809
16,17,273,334,24525,23315
16,18,273,257,24525,43718
16,19,273,638,24525,25471
16,20,273,101,24525,21460
16,21,273,117,24525,18280
16,22,273,233,24525,20893
16,23,273,260,24525,24227
16,24,273,279,24525,24491
16,25,273,250,24525,20018
16,26,273,331,24525,26072
16,27,273,118,24525,21354
16,28,273,131,24525,20809
16,17,280,344,24525,23315
16,18,280,266,24525,43718
16,19,280,644,24525,25471
16,20,280,102,24525,21460
16,21,280,122,24525,18280
16,22,280,237,24525,20893
16,23,280,264,24525,24227
16,24,280,293,24525,24491
16,25,280,258,24525,20018
16,26,280,334,24525,26072
16,27,280,116,24525,21354
16,28,280,134,24525,20809
16,17,283,336,24525,23315
16,18,283,266,24525,43718
16,19,283,647,24525,25471
16,20,283,107,24525,21460
16,21,283,121,24525,18280
16,22,283,239,24525,20893
16,23,283,263,24525,24227
16,24,283,284,24525,24491
16,25,283,253,24525,20018
16,26,283,333,24525,26072
16,27,283,115,24525,21354
16,28,283,135,24525,20809
16,17,277,337,24525,23315
16,18,277,260,24525,43718
16,19,277,641,24525,25471
16,20,277,99,24525,21460
16,21,277,121,24525,18280
16,22,277,235,24525,20893
16,23,277,259,24525,24227
16,24,277,277,24525,24491
16,25,277,254,24525,20018
16,26,277,333,24525,26072
16,27,277,113,24525,21354
16,28,277,130,24525,20809
16,17,281,331,24525,23315
16,18,281,254,24525,43718
16,19,281,641,24525,25471
16,20,281,97,24525,21460
16,21,281,120,24525,18280
16,22,281,231,24525,20893
16,23,281,258,24525,24227
16,24,281,276,24525,24491
16,25,281,258,24525,20018
16,26,281,333,24525,26072
16,27,281,115,24525,21354
16,28,281,131,24525,20809
16,17,277,331,24525,23315
16,18,277,257,24525,43718
16,19,277,641,24525,25471
16,20,277,97,24525,21460
16,21,277,126,24525,18280
16,22,277,230,24525,20893
16,23,277,255,24525,24227
16,24,277,284,24525,24491
16,25,277,253,24525,20018
16,26,277,325,24525,26072
16,27,277,113,24525,21354
16,28,277,132,24525,20809
16,17,272,341,24525,23315
16,18,272,266,24525,43718
16,19,272,641,24525,25471
16,20,272,105,24525,21460
16,21,272,128,24525,18280
16,22,272,237,24525,20893
16,23,272,261,24525,24227
16,24,272,286,24525,24491
16,25,272,259,24525,20018
16,26,272,331,24525,26072
16,27,272,116,24525,21354
16,28,272,134,24525,20809
16,17,271,336,24525,23315
16,18,271,263,24525,43718
16,19,271,640,24525,25471
16,20,271,106,24525,21460
16,21,271,118,24525,18280
16,22,271,233,24525,20893
16,23,271,254,24525,24227
16,24,271,279,24525,24491
16,25,271,252,24525,20018
16,26,271,326,24525,26072
16,27,271,110,24525,21354
16,28,271,131,24525,20809
16,17,271,348,24525,23315
16,18,271,266,24525,43718
16,19,271,649,24525,25471
16,20,271,95,24525,21460
16,21,271,125,24525,18280
16,22,271,236,24525,20893
16,23,271,254,24525,24227
16,24,271,278,24525,24491
16,25,271,253,24525,20018
16,26,271,334,24525,26072
16,27,271,116,24525,21354
16,28,271,134,24525,20809
16,17,276,347,24525,23315
16,18,276,273,24525,43718
16,19,276,641,24525,25471
16,20,276,99,24525,21460
16,21,276,122,24525,18280
16,22,276,233,24525,20893
16,23,276,263,24525,24227
16,24,276,285,24525,24491
16,25,276,256,24525,20018
16,26,276,332,24525,26072
16,27,276,116,24525,21354
16,28,276,133,24525,20809
16,17,269,338,24525,23315
16,18,269,256,24525,43718
16,19,269,644,24525,25471
16,20,269,91,24525,21460
16,21,269,120,24525,18280
16,22,269,230,24525,20893
16,23,269,259,24525,24227
16,24,269,285,24525,24491
16,25,269,256,24525,20018
16,26,269,325,24525,26072
16,27,269,115,24525,21354
16,28,269,126,24525,20809
16,17,283,340,24525,23315
16,18,283,262,24525,43718
16,19,283,644,24525,25471
16,20,283,100,24525,21460
16,21,283,122,24525,18280
16,22,283,232,24525,20893
16,23,283,264,24525,24227
16,24,283,286,24525,24491
16,25,283,251,24525,20018
16,26,283,329,24525,26072
16,27,283,114,24525,21354
16,28,283,130,24525,20809
16,17,268,340,24525,23315
16,18,268,258,24525,43718
16,19,268,642,24525,25471
16,20,268,94,24525,21460
16,21,268,121,24525,18280
16,22,268,231,24525,20893
16,23,268,257,24525,24227
16,24,268,281,24525,24491
16,25,268,256,24525,20018
16,26,268,333,24525,26072
16,27,268,115,24525,21354
16,28,268,129,24525,20809
16,17,278,335,24525,23315
16,18,278,264,24525,43718
16,19,278,647,24525,25471
16,20,278,97,24525,21460
16,21,278,125,24525,18280
16,22,278,238,24525,20893
16,23,278,262,24525,24227
16,24,278,284,24525,24491
16,25,278,253,24525,20018
16,26,278,328,24525,26072
16,27,278,119,24525,21354
16,28,278,134,24525,20809
16,17,270,340,24525,23315
16,18,270,258,24525,43718
16,19,270,635,24525,25471
16,20,270,94,24525,21460
16,21,270,119,24525,18280
16,22,270,230,24525,20893
16,23,270,256,24525,24227
16,24,270,279,24525,24491
16,25,270,252,24525,20018
16,26,270,333,24525,26072
16,27,270,120,24525,21354
16,28,270,131,24525,20809
16,17,272,343,24525,23315
16,18,272,266,24525,43718
16,19,272,643,24525,25471
16,20,272,102,24525,21460
16,21,272,127,24525,18280
16,22,272,237,24525,20893
16,23,272,257,24525,24227
16,24,272,278,24525,24491
16,25,272,249,24525,20018
